id,slug,type,is_a_coach,is_coach_of_the_month,is_featured,is_active,focus_tags,style_tags,coach_card_short_description,coach_short_bio,coach_long_bio,forum_thread_id,brand,coach_bands,coach_endorsements,coach_facebook,coach_instagram,coach_twitter,coach_tiktok,coach_youtube
31982,matt-johnson,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills,",Pop/Rock Funk,The Fundamentals Of Groove,"Matt Johnson is best known as the drummer for Jeff Buckley, appearing on his album ""Grace"" in 1994.","Matt Johnson is best known as the drummer for Jeff Buckley, appearing (as well as co-writing one song) on his album ""Grace"" in 1994. Matt has also recorded and performed with Duncan Sheik, Elysian Fields, Rufus Wainwright, Martha Wainwright, Gabriel Kahane, Dean Wareham, Britta Phillips, Beth Orton, David Poe, and Theo Eastwind. He toured with American indie musician St. Vincent from 2011 to 2015. Johnson is also a highly capable solo musician, having released two albums ""Cagefighter"" and ""Law of the Land"".",,drumeo,Jeff Buckley,Tama Drums,https://www.facebook.com/Matt-Johnson-125145424228615/,https://www.instagram.com/ttamnosnhoj/?hl=en,https://twitter.com/mattthedrum,,
31956,matthew-hodgins,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Performance","Jazz, Latin, Pop/Rock",Quiet Venues,Matthew Hodgins is a Canadian percussionist and music producer who has taught and performed extensively.,"Matthew Hodgins is a Canadian percussionist and music producer who has taught and performed extensively. He has developed educational workshops which blend voices, numeracy, physical skills and expression, and drumming. His focus is now recording, and he's built a production studio (Virtual Drummer Network) specializing in drums & percussion.",,drumeo,,,,,,,https://www.youtube.com/user/DrumSolVanIsle
31916,meytal-cohen,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills,",Pop/Rock,Maximum Meytal,"Meytal Cohen is an Israeli-American drummer who is mostly known for her YouTube drum covers, which have earned her well over one million subscribers and over a hundred million total views.","Meytal Cohen is an Israeli-American drummer who is mostly known for the YouTube drum covers that have earned her well over one million subscribers and over one hundred million total views. In 2015, Meytal's first studio album, ""Alchemy"" was released. The album peaked at No. 1 on the Billboard Top Heatseekers chart, No. 5 on the Hard Rock Albums Chart and No. 7 on the Independent Albums chart.",,drumeo,Meytal,"DW Drums, Meinl Cymbals, Evans Drumheads, Vic Firth Drumsticks",https://www.facebook.com/meyta1cohen,https://www.instagram.com/meyta1cohen/?hl=en,https://twitter.com/meyta1cohen?lang=en,,https://www.youtube.com/c/meytalll
212789,mike-mangini,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills","Metal, Pop/Rock",,Michael Mangini is best known as the current drummer of the progressive metal band Dream Theater.,"Mike Mangini is a versitile musician, educator, and business owner.<br><br>He is currently the drummer for the band Dream Theater and runs his broadcast/recording studio while developing educational and music related products and services.",,drumeo,"Dream Theater, Annihilator, Steve Vai","Pearl Drums, Zildjian Cymbals, Vater Drumsticks, Remo Drumheads, Shure Microphones",https://www.facebook.com/MikeMangini,https://www.instagram.com/mikemanginiofficial/?hl=en,,,https://www.youtube.com/c/MikeMangini-OfficialYouTubeChannel
31878,mike-michalkow,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory",Pop/Rock,The Well-Rounded Drummer,"Mike Michalkow has been teaching drums and percussion for more than 20 years, having studied under master drummers Dom Famularo, Jim Chapin, Chuck Silverman, Thomas Lang, John “JR” Robinson, Peter Magadini, and Virgil Donati.","Mike Michalkow has been teaching drums and percussion for decades, having studied under master drummers Dom Famularo, Jim Chapin, Chuck Silverman, Thomas Lang, John “JR” Robinson, Peter Magadini, and Virgil Donati.<br><br>He has a wealth of experience to draw from, having played in various original and cover bands, working on a popular cruise line as the orchestra drummer, and recording with songwriters and bands with styles ranging from prog-rock, latin, jazz, blues, pop, folk, and celtic to country, metal, and R&B.<br><br>Mike’s comprehensive teaching methods have helped thousands of drummers around the world reach their goals through his best-selling training packs including The Drumming System, Jazz Drumming System, Latin Drumming System, Moeller Method Secrets, and Total Rock Drummer.",,drumeo,Independent,,,,https://twitter.com/mikemichalkow?lang=en,,https://www.youtube.com/c/MikeMichalkow
236685,mike-sleath,instructor,TRUE,FALSE,FALSE,FALSE,"Performance, Grooves, Fills","Pop/Rock, Electronic",Pop Drumming Essentials,"Mike has earned his stripes as a seasoned musician, performing with the likes of Shawn Mendes (Island), Francesco Yates (Atlantic Records), and Shawn Desman (Universal Music Canada).","Toronto native Mike Sleath is one of Canada's most in-demand musicians. His versatility, energy, and creativity has caught the attention of North America's top record labels and management firms. With a passion for drums and live performance from a young age, Mike has managed to navigate his way through the music industry led by his perseverance and passion for music.<br><br>In his budding career as a drummer and percussionist, Mike has already earned his stripes as a seasoned musician, performing with the likes of Shawn Mendes (Island), Francesco Yates (Atlantic Records), and Shawn Desman (Universal Music Canada) to name just a few.",,drumeo,Shawn Mendes,"DW Drums, Sabian Cymbals, Los Cabos Drumsticks, Remo Drumheads, Roland",https://www.facebook.com/MikeSleathDrumss,https://www.instagram.com/mikesleathdrums/,https://twitter.com/MikeSleathDRUMS,https://www.tiktok.com/@mikesleathdrums?,https://www.youtube.com/user/MIKESLEATH
31894,murray-creed,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Independence","Pop/Rock, Latin",Hi-Hat-Openings For Rock,Murray Creed is a professional touring and studio musician who has been teaching drums for over 20 years.,"Murray Creed is a professional touring and studio musician who has been teaching drums for over 20 years. After graduating from the prestigious Percussion Institute of Technology in Hollywood, California, Murray opened Groove Studios in Victoria, Canada, where he teaches 50 students on a weekly basis. Author of the five-book series “Groove Evolution” and founder of the Victoria Drum Festival, Murray is a huge fan of showing rock drummers how to incorporate other styles of drumming into their playing while building creativity, musicality, and independence.",,drumeo,,"Yamaha Drums, Paiste Cymbals, Vic Firth Drumsticks, Evans Drumheads",https://www.facebook.com/MurrayCreedDrummer/,https://www.instagram.com/murraycreed/?hl=en,https://twitter.com/murraycreed,,https://www.youtube.com/user/murraycreed
212787,neil-peart,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills",Pop/Rock,The Professor,"Neil Peart was a Canadian musician, songwriter and author, best known as the drummer and primary lyricist of progressive rock band Rush.","Neil Peart was a Canadian musician, songwriter and author, best known as the drummer and primary lyricist of progressive rock band Rush. Peart earned numerous awards for his musical performances, including an induction into the Modern Drummer Readers Poll Hall of Fame in 1983, making him the youngest person to receive the honor. Known to fans as ""The Professor"", he was known for his technical proficiency and incredible live performances.",,drumeo,Rush,"DW Drums, Sabian Cymbals, ProMark Drumsticks, Remo Drumheads",,https://www.instagram.com/rush/?hl=en,,,
203172,nick-dvirgilio,instructor,TRUE,FALSE,FALSE,FALSE,"Groove, Fills",Pop/Rock,The Four Pillars Of Progressive Rock Drumming,"Nick D'Virgilio has developed an illustrious career in the world of progressive music, widely known for his work with Spock's Beard.","Nick D'Virgilio has developed an illustrious career in the world of progressive music. Although he's widely known for his work with former band Spock's Beard and current band Big Big Train, Nick has also been called upon to lay some tasty playing on music from huge artists like Genesis and Tears for Fears and touring with Cirque du Soleil's ""Totem"". Not willing to set into a single role, Nick has also developed his skills in various instruments - including vocals - and is currently working at Sweetwater where he teaches, does session work, and creates tutorial, demo, and review videos.",,drumeo,Spock's Beard,,https://www.facebook.com/ndvofficial,https://www.instagram.com/ndvirgilio/?hl=en,https://twitter.com/ndvmusic?lang=en,,https://www.youtube.com/user/choadred
189975,nikki-glaspie,instructor,TRUE,FALSE,FALSE,FALSE,Performance,"Funk, Pop/Rock",PASIC Performance,Nikki Glaspie is largely known for traveling the world as the drummer in superstar Beyoncé's all-woman backing band.,"Nikki Glaspie is among the premier drummers in music today. A founding member of The Nth Power, Nikki has toured the world as the drummer of Beyonce's backing band SUGA MAMA as well as with Maceo Parker, Ivan Neville's Dumpstaphunk, Martin Luther, and more. Glaspie studied at the prestigious Berklee College of Music in Boston, and credits Professor Angelamia Bachemin as her single greatest teacher/influence.",,drumeo,"Beyonce, The Nth Power","Yamaha Drums, Zildjian Cymbals, Remo Drumheads, Vater Drumsticks",https://www.facebook.com/nikkidrums,https://www.instagram.com/nikkidrums/?hl=en,https://twitter.com/nikkiglaspie,,https://www.youtube.com/channel/UCl-lRWBJ-MFG8Q6jGrUcnGQ
31901,pat-petrillo,instructor,TRUE,FALSE,FALSE,FALSE,"Hands, Rudiments","Funk, Pop/Rock",New Orleans Funk ,"Pat has performed and recorded with a wide variety of artists in numerous genres, from R&B legends Gloria Gaynor and Patti LaBelle, to pop/rock artists Glen Burtnik and Patty Smyth, to jazz fusion artists Ed Hamilton and Gerald Veasley. ","Pat has performed and recorded with a wide variety of artists in numerous genres, from R&B legends Gloria Gaynor and Patti LaBelle, to pop/rock artists Glen Burtnik and Patty Smyth, to jazz fusion artists Ed Hamilton and Gerald Veasley. Versatility is one Pat’s trademarks, having played in the original Broadway productions of “A Chorus Line”, “Grease”, and “Footloose”, as well as a national tour of “Dreamgirls”.<br><br>A faculty member at Drummers Collective in NYC, Pat is one of the most sought after educators and clinicians in the business. He has conducted many clinic tours around the US, as well as PASIC conventions and the top drum schools in the UK. Pat’s DVD/book from Hudson Music, “Hands, Grooves, & Fills” has gained international acclaim and placed in the Modern Drummer Readers Poll .",,drumeo,Oz Noy,"Ludwig Drums, Zildjian Cymbals, Remo Drumheads",https://www.facebook.com/PatPetrilloMusic,https://www.instagram.com/patpdrummer/,,,https://www.youtube.com/user/PatPetrillodrum
31947,paul-delong,instructor,TRUE,FALSE,FALSE,FALSE,"Groove, Fills","Pop/Rock, Funk, Jazz",Musical Phrasing,"Best known for his multi-platinum success with rock artist Kim Mitchell, Paul has forged a career which encompasses funk, fusion, jazz and latin.","Best known for his multi-platinum success with rock artist Kim Mitchell, Paul has forged a career which encompasses funk, fusion, jazz and latin. He's worked with diverse artists like Tom Scott, Domenic Troiano, David Blamires, Lawrence Gowan, Dave Restivo, Colm Wilkinson, Doug Riley, Hilario Duran, David Clayton-Thomas, Roger Hodgson, Rik Emmett, and Lighthouse to name a few. A Juno award winner and respected session player, Paul has performed at PIT and NAMM, Montreal Drumfest, Cape Breton Drumfest, and the Quebec International Drumfest.",,drumeo,"Tom Scott, Domenic Troiano, David Blamires, Lawrence Gowan, Dave Restivo, Colm Wilkinson","Gretsch drums, Sabian cymbals, Remo drumheads, LP Percussion, Vater sticks",https://www.facebook.com/people/Paul-DeLongs-One-Word/100029105718839/,https://www.instagram.com/greatgs52/?hl=en#:~:text=Paul%20DeLong%20(%40greatgs52)%20%E2%80%A2%20Instagram%20photos%20and%20videos,https://twitter.com/greatgs52,,https://www.youtube.com/channel/UCCpgQG-G9P_ezyFFxRIC8oA
31967,pete-lockett,instructor,TRUE,FALSE,FALSE,FALSE,"Grooves, Fills, Theory",Latin,De-Mystifying Indian Rhythms For Drumset,"Pete Lockett is an incredible versatile multi-percussionist, having immersed himself in percussion traditions from musical cultures across the globe.","Pete Lockett is one of the most versatile multi-percussionists, having immersed himself in percussion traditions from musical cultures across the globe. He was voted “Best World Percussionist” by DRUM! Magazine, the best percussionist by Rhythm Magazine, and was the runner-up as best percussionist by Modern Drummer from 2010 to 2014.",,drumeo,Independent,"LP Percussion, DW Drums, Sabian Cymbals, Remo Drumheads, Vic Firth Drumsticks",https://www.facebook.com/PETE.LOCKETT.Percussion,https://www.instagram.com/petelockettpercussion/?hl=en,,,https://www.youtube.com/user/petelockett
